0,0,0,3,6,3
0,0,0,2,5,2
0,0,0,1,4,1
0,0,3,6,9,6
0,0,2,5,8,5
0,0,1,4,7,4
0,2,5,8,11,8
11,0,0,0,38,11
10,0,0,0,37,10
9,0,0,0,36,9
8,0,0,0,35,8
7,0,0,0,34,7
6,0,0,0,33,6
5,0,0,0,32,5
4,0,0,0,31,4
3,0,0,0,30,3
2,0,0,0,29,2
1,0,0,0,28,1
19,8,0,0,46,19
18,7,0,0,45,18
17,6,0,0,44,17
16,5,0,0,43,5
15,4,0,0,42,4
14,3,0,0,41,3
13,2,0,0,40,2
12,1,0,0,39,1
21,10,2,0,48,2
20,9,1,0,47,1
23,12,4,2,50,2
0,0,0,11,38,11
0,0,0,10,37,10
0,0,0,9,36,9
0,0,0,8,35,8
0,0,0,7,34,7
0,0,0,6,33,6
0,0,0,5,32,5
0,0,0,4,31,4
0,0,0,3,30,3
0,0,0,2,29,2
0,0,0,1,28,1
0,0,8,19,46,19
0,0,7,18,45,18
0,0,6,17,44,17
0,0,5,16,43,16
0,0,4,15,42,15
0,0,3,14,41,14
0,0,2,13,40,13
0,0,1,12,39,12
0,2,10,21,48,21
0,1,9,20,47,20
2,4,12,23,50,23
0,11,0,0,38,11
0,10,0,0,37,10
0,9,0,0,36,9
0,8,0,0,35,8
0,7,0,0,34,7
0,6,0,0,33,6
0,5,0,0,32,5
0,4,0,0,31,4
0,3,0,0,30,3
0,2,0,0,29,2
0,1,0,0,28,1
0,19,8,0,46,19
0,18,7,0,45,18
0,17,6,0,44,17
0,16,5,0,43,5
0,15,4,0,42,4
0,14,3,0,41,3
0,13,2,0,40,2
0,12,1,0,39,1
0,21,10,2,48,2
0,20,9,1,47,1
2,23,12,4,50,4
0,0,59,0,44,59
0,0,58,0,43,58
0,0,57,0,42,57
0,0,56,0,41,56
0,0,55,0,40,55
0,0,54,0,39,54
0,0,53,0,38,53
0,0,52,0,37,52
0,0,51,0,36,51
0,0,50,0,35,50
0,0,49,0,34,49
0,0,48,0,33,48
0,0,47,0,32,47
0,0,46,0,31,46
0,0,45,0,30,45
0,0,44,0,29,44
0,0,43,0,28,43
0,0,42,0,27,42
0,0,41,0,26,41
0,0,40,0,25,40
0,0,39,0,24,39
0,0,38,0,23,38
0,0,37,0,22,37
0,0,36,0,21,36
0,0,35,0,20,35
0,0,34,0,19,34
0,0,33,0,18,33
0,0,32,0,17,32
0,0,31,0,16,31
0,0,30,0,15,15
0,0,29,0,14,14
0,0,28,0,13,13
0,0,27,0,12,12
0,0,26,0,11,11
0,0,25,0,10,10
0,0,24,0,9,9
0,0,23,0,8,8
0,0,22,0,7,7
0,0,21,0,6,6
0,0,20,0,5,5
0,0,19,0,4,4
0,0,18,0,3,3
0,0,17,0,2,2
0,0,16,0,1,1
0,13,72,0,57,72
0,12,71,0,56,71
0,11,70,0,55,70
0,10,69,0,54,69
0,9,68,0,53,68
0,8,67,0,52,67
0,7,66,0,51,66
0,6,65,0,50,65
0,5,64,0,49,64
0,4,63,0,48,63
0,3,62,0,47,62
0,2,61,0,46,61
0,1,60,0,45,60
0,48,107,35,92,107
0,47,106,34,91,106
0,46,105,33,90,105
0,45,104,32,89,104
0,44,103,31,88,103
0,43,102,30,87,102
0,42,101,29,86,101
0,41,100,28,85,100
0,40,99,27,84,99
0,39,98,26,83,98
0,38,97,25,82,97
0,37,96,24,81,96
0,36,95,23,80,36
0,35,94,22,79,35
0,34,93,21,78,34
0,33,92,20,77,33
0,32,91,19,76,32
0,31,90,18,75,31
0,30,89,17,74,30
0,29,88,16,73,29
0,28,87,15,72,28
0,27,86,14,71,27
0,26,85,13,70,13
0,25,84,12,69,12
0,24,83,11,68,11
0,23,82,10,67,10
0,22,81,9,66,9
0,21,80,8,65,8
0,20,79,7,64,7
0,19,78,6,63,6
0,18,77,5,62,5
0,17,76,4,61,4
0,16,75,3,60,3
0,15,74,2,59,2
0,14,73,1,58,1
13,61,120,48,105,120
0,0,0,44,59,44
0,0,0,43,58,43
0,0,0,42,57,42
0,0,0,41,56,41
0,0,0,40,55,40
0,0,0,39,54,39
0,0,0,38,53,38
0,0,0,37,52,37
0,0,0,36,51,36
0,0,0,35,50,35
0,0,0,34,49,34
0,0,0,33,48,33
0,0,0,32,47,32
0,0,0,31,46,31
0,0,0,30,45,30
0,0,0,29,44,29
0,0,0,28,43,28
0,0,0,27,42,27
0,0,0,26,41,26
0,0,0,25,40,25
0,0,0,24,39,24
0,0,0,23,38,23
0,0,0,22,37,22
0,0,0,21,36,21
0,0,0,20,35,20
0,0,0,19,34,19
0,0,0,18,33,18
0,0,0,17,32,17
0,0,0,16,31,16
0,0,0,15,30,15
0,0,0,14,29,14
0,0,0,13,28,13
0,0,0,12,27,12
0,0,0,11,26,11
0,0,0,10,25,10
0,0,0,9,24,9
0,0,0,8,23,8
0,0,0,7,22,7
0,0,0,6,21,6
0,0,0,5,20,5
0,0,0,4,19,4
0,0,0,3,18,3
0,0,0,2,17,2
0,0,0,1,16,1
0,0,13,57,72,57
0,0,12,56,71,56
0,0,11,55,70,55
0,0,10,54,69,54
0,0,9,53,68,53
0,0,8,52,67,52
0,0,7,51,66,51
0,0,6,50,65,50
0,0,5,49,64,49
0,0,4,48,63,48
0,0,3,47,62,47
0,0,2,46,61,46
0,0,1,45,60,45
0,35,48,92,107,92
0,34,47,91,106,91
0,33,46,90,105,90
0,32,45,89,104,89
0,31,44,88,103,88
0,30,43,87,102,87
0,29,42,86,101,86
0,28,41,85,100,85
0,27,40,84,99,84
0,26,39,83,98,83
0,25,38,82,97,82
0,24,37,81,96,81
0,23,36,80,95,80
0,22,35,79,94,79
0,21,34,78,93,78
0,20,33,77,92,77
0,19,32,76,91,76
0,18,31,75,90,75
0,17,30,74,89,74
0,16,29,73,88,73
0,15,28,72,87,72
0,14,27,71,86,71
0,13,26,70,85,70
0,12,25,69,84,69
0,11,24,68,83,68
0,10,23,67,82,67
0,9,22,66,81,66
0,8,21,65,80,65
0,7,20,64,79,64
0,6,19,63,78,63
0,5,18,62,77,62
0,4,17,61,76,61
0,3,16,60,75,60
0,2,15,59,74,59
0,1,14,58,73,58
13,48,61,105,120,105
0,44,0,0,59,44
0,43,0,0,58,43
0,42,0,0,57,42
0,41,0,0,56,41
0,40,0,0,55,40
0,39,0,0,54,39
0,38,0,0,53,38
0,37,0,0,52,37
0,36,0,0,51,36
0,35,0,0,50,35
0,34,0,0,49,34
0,33,0,0,48,33
0,32,0,0,47,32
0,31,0,0,46,31
0,30,0,0,45,30
0,29,0,0,44,29
0,28,0,0,43,28
0,27,0,0,42,27
0,26,0,0,41,26
0,25,0,0,40,25
0,24,0,0,39,24
0,23,0,0,38,23
0,22,0,0,37,22
0,21,0,0,36,21
0,20,0,0,35,20
0,19,0,0,34,19
0,18,0,0,33,18
0,17,0,0,32,17
0,16,0,0,31,16
0,15,0,0,30,15
0,14,0,0,29,14
0,13,0,0,28,13
0,12,0,0,27,12
0,11,0,0,26,11
0,10,0,0,25,10
0,9,0,0,24,9
0,8,0,0,23,8
0,7,0,0,22,7
0,6,0,0,21,6
0,5,0,0,20,5
0,4,0,0,19,4
0,3,0,0,18,3
0,2,0,0,17,2
0,1,0,0,16,1
0,57,13,0,72,13
0,56,12,0,71,12
0,55,11,0,70,11
0,54,10,0,69,10
0,53,9,0,68,9
0,52,8,0,67,8
0,51,7,0,66,7
0,50,6,0,65,6
0,49,5,0,64,5
0,48,4,0,63,4
0,47,3,0,62,3
0,46,2,0,61,2
0,45,1,0,60,1
0,92,48,35,107,92
0,91,47,34,106,91
0,90,46,33,105,90
0,89,45,32,104,89
0,88,44,31,103,88
0,87,43,30,102,87
0,86,42,29,101,86
0,85,41,28,100,85
0,84,40,27,99,84
0,83,39,26,98,83
0,82,38,25,97,82
0,81,37,24,96,81
0,80,36,23,95,80
0,79,35,22,94,79
0,78,34,21,93,78
0,77,33,20,92,33
0,76,32,19,91,32
0,75,31,18,90,31
0,74,30,17,89,30
0,73,29,16,88,29
0,72,28,15,87,28
0,71,27,14,86,27
0,70,26,13,85,13
0,69,25,12,84,12
0,68,24,11,83,11
0,67,23,10,82,10
0,66,22,9,81,9
0,65,21,8,80,8
0,64,20,7,79,7
0,63,19,6,78,6
0,62,18,5,77,5
0,61,17,4,76,4
0,60,16,3,75,3
0,59,15,2,74,2
0,58,14,1,73,1
13,105,61,48,120,105
6,0,0,0,23,6
5,0,0,0,22,5
4,0,0,0,21,4
3,0,0,0,20,3
2,0,0,0,19,2
1,0,0,0,18,1
15,0,0,9,32,15
14,0,0,8,31,14
13,0,0,7,30,13
12,0,0,6,29,12
11,0,0,5,28,11
10,0,0,4,27,10
9,0,0,3,26,3
8,0,0,2,25,2
7,0,0,1,24,1
32,0,17,26,49,32
31,0,16,25,48,31
30,0,15,24,47,30
29,0,14,23,46,29
28,0,13,22,45,28
27,0,12,21,44,27
26,0,11,20,43,26
25,0,10,19,42,25
24,0,9,18,41,24
23,0,8,17,40,23
22,0,7,16,39,22
21,0,6,15,38,21
20,0,5,14,37,20
19,0,4,13,36,19
18,0,3,12,35,3
17,0,2,11,34,2
16,0,1,10,33,1
182,150,167,176,199,182
0,0,0,6,23,6
0,0,0,5,22,5
0,0,0,4,21,4
0,0,0,3,20,3
0,0,0,2,19,2
0,0,0,1,18,1
0,0,9,15,32,15
0,0,8,14,31,14
0,0,7,13,30,13
0,0,6,12,29,12
0,0,5,11,28,11
0,0,4,10,27,10
0,0,3,9,26,9
0,0,2,8,25,8
0,0,1,7,24,7
0,17,26,32,49,32
0,16,25,31,48,31
0,15,24,30,47,30
0,14,23,29,46,29
0,13,22,28,45,28
0,12,21,27,44,27
0,11,20,26,43,26
0,10,19,25,42,25
0,9,18,24,41,24
0,8,17,23,40,23
0,7,16,22,39,22
0,6,15,21,38,21
0,5,14,20,37,20
0,4,13,19,36,19
0,3,12,18,35,18
0,2,11,17,34,17
0,1,10,16,33,16
150,167,176,182,199,182
0,6,0,0,23,6
0,5,0,0,22,5
0,4,0,0,21,4
0,3,0,0,20,3
0,2,0,0,19,2
0,1,0,0,18,1
0,15,9,0,32,15
0,14,8,0,31,14
0,13,7,0,30,13
0,12,6,0,29,12
0,11,5,0,28,11
0,10,4,0,27,10
0,9,3,0,26,3
0,8,2,0,25,2
0,7,1,0,24,1
0,32,26,17,49,32
0,31,25,16,48,31
0,30,24,15,47,30
0,29,23,14,46,29
0,28,22,13,45,28
0,27,21,12,44,27
0,26,20,11,43,26
0,25,19,10,42,25
0,24,18,9,41,24
0,23,17,8,40,23
0,22,16,7,39,22
0,21,15,6,38,21
0,20,14,5,37,20
0,19,13,4,36,4
0,18,12,3,35,3
0,17,11,2,34,2
0,16,10,1,33,1
150,182,176,167,199,182
16,16,0,16,32,16
15,15,0,15,31,15
14,14,0,14,30,14
13,13,0,13,29,13
12,12,0,12,28,12
11,11,0,11,27,11
10,10,0,10,26,10
9,9,0,9,25,9
8,8,0,8,24,8
7,7,0,7,23,7
6,6,0,6,22,6
5,5,0,5,21,5
4,4,0,4,20,4
3,3,0,3,19,3
2,2,0,2,18,2
1,1,0,1,17,1
61,61,45,61,77,61
0,16,16,16,32,16
0,15,15,15,31,15
0,14,14,14,30,14
0,13,13,13,29,13
0,12,12,12,28,12
0,11,11,11,27,11
0,10,10,10,26,10
0,9,9,9,25,9
0,8,8,8,24,8
0,7,7,7,23,7
0,6,6,6,22,6
0,5,5,5,21,5
0,4,4,4,20,4
0,3,3,3,19,3
0,2,2,2,18,2
0,1,1,1,17,1
45,61,61,61,77,61
0,0,0,95,90,95
0,0,0,94,89,94
0,0,0,93,88,93
0,0,0,92,87,92
0,0,0,91,86,91
0,0,0,90,85,90
0,0,0,89,84,89
0,0,0,88,83,88
0,0,0,87,82,87
0,0,0,86,81,86
0,0,0,85,80,85
0,0,0,84,79,84
0,0,0,83,78,83
0,0,0,82,77,82
0,0,0,81,76,81
0,0,0,80,75,80
0,0,0,79,74,79
0,0,0,78,73,78
0,0,0,77,72,77
0,0,0,76,71,76
0,0,0,75,70,75
0,0,0,74,69,74
0,0,0,73,68,73
0,0,0,72,67,72
0,0,0,71,66,71
0,0,0,70,65,70
0,0,0,69,64,69
0,0,0,68,63,68
0,0,0,67,62,67
0,0,0,66,61,66
0,0,0,65,60,65
0,0,0,64,59,64
0,0,0,63,58,63
0,0,0,62,57,62
0,0,0,61,56,61
0,0,0,60,55,60
0,0,0,59,54,59
0,0,0,58,53,58
0,0,0,57,52,57
0,0,0,56,51,56
0,0,0,55,50,55
0,0,0,54,49,54
0,0,0,53,48,53
0,0,0,52,47,52
0,0,0,51,46,51
0,0,0,50,45,50
0,0,0,49,44,49
0,0,0,48,43,48
0,0,0,47,42,47
0,0,0,46,41,46
0,0,0,45,40,45
0,0,0,44,39,44
0,0,0,43,38,43
0,0,0,42,37,42
0,0,0,41,36,41
0,0,0,40,35,40
0,0,0,39,34,39
0,0,0,38,33,38
0,0,0,37,32,37
0,0,0,36,31,36
0,0,0,35,30,35
0,0,0,34,29,34
0,0,0,33,28,33
0,0,0,32,27,32
0,0,0,31,26,31
0,0,0,30,25,30
0,0,0,29,24,29
0,0,0,28,23,28
0,0,0,27,22,27
0,0,0,26,21,26
0,0,0,25,20,25
0,0,0,24,19,24
0,0,0,23,18,23
0,0,0,22,17,22
0,0,0,21,16,21
0,0,0,20,15,20
0,0,0,19,14,19
0,0,0,18,13,18
0,0,0,17,12,17
0,0,0,16,11,16
0,0,0,15,10,15
0,0,0,14,9,14
0,0,0,13,8,13
0,0,0,12,7,12
0,0,0,11,6,11
0,0,0,10,5,5
0,0,0,9,4,4
0,0,0,8,3,3
0,0,0,7,2,2
0,0,0,6,1,1
0,0,1,96,91,96
0,2,3,98,93,98
0,1,2,97,92,97
2,4,5,100,95,100
0,0,0,90,95,90
0,0,0,89,94,89
0,0,0,88,93,88
0,0,0,87,92,87
0,0,0,86,91,86
0,0,0,85,90,85
0,0,0,84,89,84
0,0,0,83,88,83
0,0,0,82,87,82
0,0,0,81,86,81
0,0,0,80,85,80
0,0,0,79,84,79
0,0,0,78,83,78
0,0,0,77,82,77
0,0,0,76,81,76
0,0,0,75,80,75
0,0,0,74,79,74
0,0,0,73,78,73
0,0,0,72,77,72
0,0,0,71,76,71
0,0,0,70,75,70
0,0,0,69,74,69
0,0,0,68,73,68
0,0,0,67,72,67
0,0,0,66,71,66
0,0,0,65,70,65
0,0,0,64,69,64
0,0,0,63,68,63
0,0,0,62,67,62
0,0,0,61,66,61
0,0,0,60,65,60
0,0,0,59,64,59
0,0,0,58,63,58
0,0,0,57,62,57
0,0,0,56,61,56
0,0,0,55,60,55
0,0,0,54,59,54
0,0,0,53,58,53
0,0,0,52,57,52
0,0,0,51,56,51
0,0,0,50,55,50
0,0,0,49,54,49
0,0,0,48,53,48
0,0,0,47,52,47
0,0,0,46,51,46
0,0,0,45,50,45
0,0,0,44,49,44
0,0,0,43,48,43
0,0,0,42,47,42
0,0,0,41,46,41
0,0,0,40,45,40
0,0,0,39,44,39
0,0,0,38,43,38
0,0,0,37,42,37
0,0,0,36,41,36
0,0,0,35,40,35
0,0,0,34,39,34
0,0,0,33,38,33
0,0,0,32,37,32
0,0,0,31,36,31
0,0,0,30,35,30
0,0,0,29,34,29
0,0,0,28,33,28
0,0,0,27,32,27
0,0,0,26,31,26
0,0,0,25,30,25
0,0,0,24,29,24
0,0,0,23,28,23
0,0,0,22,27,22
0,0,0,21,26,21
0,0,0,20,25,20
0,0,0,19,24,19
0,0,0,18,23,18
0,0,0,17,22,17
0,0,0,16,21,16
0,0,0,15,20,15
0,0,0,14,19,14
0,0,0,13,18,13
0,0,0,12,17,12
0,0,0,11,16,11
0,0,0,10,15,10
0,0,0,9,14,9
0,0,0,8,13,8
0,0,0,7,12,7
0,0,0,6,11,6
0,0,0,5,10,5
0,0,0,4,9,4
0,0,0,3,8,3
0,0,0,2,7,2
0,0,0,1,6,1
0,0,1,91,96,91
0,2,3,93,98,93
0,1,2,92,97,92
2,4,5,95,100,95
0,90,0,0,95,90
0,89,0,0,94,89
0,88,0,0,93,88
0,87,0,0,92,87
0,86,0,0,91,86
0,85,0,0,90,85
0,84,0,0,89,84
0,83,0,0,88,83
0,82,0,0,87,82
0,81,0,0,86,81
0,80,0,0,85,80
0,79,0,0,84,79
0,78,0,0,83,78
0,77,0,0,82,77
0,76,0,0,81,76
0,75,0,0,80,75
0,74,0,0,79,74
0,73,0,0,78,73
0,72,0,0,77,72
0,71,0,0,76,71
0,70,0,0,75,70
0,69,0,0,74,69
0,68,0,0,73,68
0,67,0,0,72,67
0,66,0,0,71,66
0,65,0,0,70,65
0,64,0,0,69,64
0,63,0,0,68,63
0,62,0,0,67,62
0,61,0,0,66,61
0,60,0,0,65,60
0,59,0,0,64,59
0,58,0,0,63,58
0,57,0,0,62,57
0,56,0,0,61,56
0,55,0,0,60,55
0,54,0,0,59,54
0,53,0,0,58,53
0,52,0,0,57,52
0,51,0,0,56,51
0,50,0,0,55,50
0,49,0,0,54,49
0,48,0,0,53,48
0,47,0,0,52,47
0,46,0,0,51,46
0,45,0,0,50,45
0,44,0,0,49,44
0,43,0,0,48,43
0,42,0,0,47,42
0,41,0,0,46,41
0,40,0,0,45,40
0,39,0,0,44,39
0,38,0,0,43,38
0,37,0,0,42,37
0,36,0,0,41,36
0,35,0,0,40,35
0,34,0,0,39,34
0,33,0,0,38,33
0,32,0,0,37,32
0,31,0,0,36,31
0,30,0,0,35,30
0,29,0,0,34,29
0,28,0,0,33,28
0,27,0,0,32,27
0,26,0,0,31,26
0,25,0,0,30,25
0,24,0,0,29,24
0,23,0,0,28,23
0,22,0,0,27,22
0,21,0,0,26,21
0,20,0,0,25,20
0,19,0,0,24,19
0,18,0,0,23,18
0,17,0,0,22,17
0,16,0,0,21,16
0,15,0,0,20,15
0,14,0,0,19,14
0,13,0,0,18,13
0,12,0,0,17,12
0,11,0,0,16,11
0,10,0,0,15,10
0,9,0,0,14,9
0,8,0,0,13,8
0,7,0,0,12,7
0,6,0,0,11,6
0,5,0,0,10,5
0,4,0,0,9,4
0,3,0,0,8,3
0,2,0,0,7,2
0,1,0,0,6,1
0,91,1,0,96,1
0,93,3,2,98,3
0,92,2,1,97,1
2,95,5,4,100,5
